user_id,user_name,street,city,state,zip,login_propensity,ip_address,user_agent
507f1f77bcf86cd799439125,madonna_ciccone,102 Poplar Ave,Orlando,FL,32801,0.5252,140.165.66.200,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.16.1 (KHTML, like Gecko) Version/4.0.1 Safari/535.16.1"
507f1f77bcf86cd799439126,nina_hagen,213 Chestnut Blvd,Columbus,OH,43215,0.7102,156.134.124.104,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0)
507f1f77bcf86cd799439127,ozzy_osbourne,324 Magnolia Way,Charlotte,NC,28202,0.4771,171.238.0.63,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.0)
507f1f77bcf86cd799439128,prince_rogers,435 Sycamore Rd,Denver,CO,80203,0.5278,48.35.155.171,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1)
507f1f77bcf86cd799439129,queen_latifah,546 Hickory St,Portland,OR,97205,0.4416,65.183.56.96,Mozilla/5.0 (Android 4.0; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0
507f1f77bcf86cd799439130,ray_charles,657 Redwood Dr,San Diego,CA,92101,0.5144,14.39.135.231,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/21.0.832.0 Safari/533.2"
507f1f77bcf86cd799439131,stevie_wonder,768 Maple St,Springfield,IL,62704,0.1683,113.121.119.161,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5 rv:6.0; ka-GE) AppleWebKit/534.39.7 (KHTML, like Gecko) Version/5.0 Safari/534.39.7"
507f1f77bcf86cd799439132,tina_turner,879 Oak Ave,Centerville,OH,45459,0.4466,151.233.149.121,Mozilla/5.0 (Android 1.5; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0
507f1f77bcf86cd799439133,ursula_buress,980 Pine Rd,Lakeland,FL,33801,0.567,143.216.215.55,Opera/9.60.(X11; Linux i686; ug-CN) Presto/2.9.172 Version/12.00
507f1f77bcf86cd799439134,van_morrison,123 Cedar Dr,Franklin,TN,37064,0.8622,22.141.116.255,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/14.0.862.0 Mobile/73Q165 Safari/535.1"
507f1f77bcf86cd799439135,wayne_newton,234 Elm St,Greenville,SC,29601,0.3445,48.184.216.112,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.0)
507f1f77bcf86cd799439136,xzibit_rapper,345 Birch Ln,Redmond,WA,98052,0.6749,194.50.111.238,Mozilla/5.0 (Windows NT 6.1; ff-SN; rv:1.9.0.20) Gecko/5889-10-14 00:53:49.790253 Firefox/3.6.19
507f1f77bcf86cd799439137,yoko_ono,456 Willow Ct,Plano,TX,75023,0.7129,147.62.35.241,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/52.0.869.0 Safari/532.0"
507f1f77bcf86cd799439138,zappa_frank,567 Aspen Pl,Albany,NY,12207,0.6617,47.19.229.233,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7473-06-11 10:58:18.443115 Firefox/3.8
507f1f77bcf86cd799439139,amy_winehouse,678 Spruce St,Tempe,AZ,85281,0.2227,100.63.132.98,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_5 rv:3.0; szl-PL) AppleWebKit/533.22.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.22.1"
507f1f77bcf86cd799439140,bob_marley,789 Poplar Ave,Orlando,FL,32801,0.8192,163.64.202.249,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.820.0 Safari/533.0"
507f1f77bcf86cd799439141,chuck_berry,890 Chestnut Blvd,Columbus,OH,43215,0.4651,61.234.226.181,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.1)
507f1f77bcf86cd799439142,diana_ross,901 Magnolia Way,Charlotte,NC,28202,0.2884,221.129.112.61,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; fa-IR) AppleWebKit/535.15.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.15.6"
507f1f77bcf86cd799439143,elton_john,102 Sycamore Rd,Denver,CO,80203,0.2897,100.9.213.114,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; it-CH) AppleWebKit/534.38.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.38.6"
507f1f77bcf86cd799439144,frank_sinatra,213 Hickory St,Portland,OR,97205,0.4878,78.50.210.101,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/55.0.866.0 Safari/534.1"
507f1f77bcf86cd799439145,gloria_gaynor,324 Redwood Dr,San Diego,CA,92101,0.5952,123.237.137.138,Opera/8.54.(Windows NT 11.0; hsb-DE) Presto/2.9.186 Version/10.00
507f1f77bcf86cd799439146,harry_connick,435 Maple St,Springfield,IL,62704,0.3795,109.255.127.249,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_1 rv:2.0; byn-ER) AppleWebKit/533.47.1 (KHTML, like Gecko) Version/4.1 Safari/533.47.1"
507f1f77bcf86cd799439147,irene_cara,546 Oak Ave,Centerville,OH,45459,0.2918,81.155.107.64,Opera/8.54.(Windows CE; nb-NO) Presto/2.9.186 Version/11.00
507f1f77bcf86cd799439148,janet_jackson,657 Pine Rd,Lakeland,FL,33801,0.572,161.156.75.98,Mozilla/5.0 (Windows 98; sd-PK; rv:1.9.1.20) Gecko/3444-12-19 23:02:16.931862 Firefox/3.8
507f1f77bcf86cd799439149,karen_carpenter,768 Cedar Dr,Franklin,TN,37064,0.6152,197.248.2.212,Opera/9.28.(X11; Linux x86_64; tk-TM) Presto/2.9.173 Version/12.00
507f1f77bcf86cd799439150,lionel_richie,879 Elm St,Greenville,SC,29601,0.3691,171.83.87.252,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/32.0.889.0 Safari/532.1"
507f1f77bcf86cd799439151,marvin_gaye,980 Birch Ln,Redmond,WA,98052,0.4711,151.135.132.57,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/31.0.843.0 Safari/534.1"
507f1f77bcf86cd799439152,nat_king_cole,123 Willow Ct,Plano,TX,75023,0.5917,106.26.170.97,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.38.3 (KHTML, like Gecko) Version/4.0 Safari/534.38.3"
507f1f77bcf86cd799439153,otto_preminger,234 Aspen Pl,Albany,NY,12207,0.3704,209.216.39.77,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1)
507f1f77bcf86cd799439154,paul_mccartney,345 Spruce St,Tempe,AZ,85281,0.3438,203.216.121.111,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/19.0.800.0 Safari/533.1"
507f1f77bcf86cd799439155,quincy_jones,456 Poplar Ave,Orlando,FL,32801,0.7181,15.129.210.230,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; rv:1.9.2.20) Gecko/6779-02-06 05:44:15.179626 Firefox/3.8
507f1f77bcf86cd799439156,ray_davies,567 Chestnut Blvd,Columbus,OH,43215,0.6366,2.241.6.178,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1)
507f1f77bcf86cd799439157,stevie_nicks,678 Magnolia Way,Charlotte,NC,28202,0.6405,182.82.65.83,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7438-03-24 02:10:47.192780 Firefox/14.0
507f1f77bcf86cd799439158,tom_jones,789 Sycamore Rd,Denver,CO,80203,0.6245,135.224.183.0,Mozilla/5.0 (Android 2.3.1; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0
507f1f77bcf86cd799439159,ursula_herrmann,890 Hickory St,Portland,OR,97205,0.6826,207.45.86.13,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.873.0 Safari/536.1"
507f1f77bcf86cd799439160,van_halen,901 Redwood Dr,San Diego,CA,92101,0.5186,10.3.180.54,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0)
507f1f77bcf86cd799439161,waylon_jennings,102 Maple St,Springfield,IL,62704,0.5987,206.181.39.228,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1 rv:6.0; xh-ZA) AppleWebKit/535.11.7 (KHTML, like Gecko) Version/5.0 Safari/535.11.7"
507f1f77bcf86cd799439162,xavier_cugat,213 Oak Ave,Centerville,OH,45459,0.4841,174.215.73.20,Opera/9.16.(Windows NT 6.1; hak-TW) Presto/2.9.186 Version/12.00
507f1f77bcf86cd799439163,yanni_chryssomallis,324 Pine Rd,Lakeland,FL,33801,0.9069,154.71.254.244,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1)
507f1f77bcf86cd799439164,zubin_mehta,435 Cedar Dr,Franklin,TN,37064,0.5097,140.74.238.206,Mozilla/5.0 (Android 4.1.2; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0
507f1f77bcf86cd799439165,adele_adkins,546 Elm St,Greenville,SC,29601,0.6883,42.199.86.120,Opera/9.26.(X11; Linux i686; ru-RU) Presto/2.9.175 Version/10.00
507f1f77bcf86cd799439166,billy_joel,657 Birch Ln,Redmond,WA,98052,0.6311,107.29.159.225,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_9; rv:1.9.2.20) Gecko/8254-05-13 00:49:27.102783 Firefox/11.0
507f1f77bcf86cd799439167,chris_cornell,768 Willow Ct,Plano,TX,75023,0.6749,211.166.227.113,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6 rv:2.0; ber-DZ) AppleWebKit/532.42.7 (KHTML, like Gecko) Version/4.1 Safari/532.42.7"
507f1f77bcf86cd799439168,david_gilmour,879 Aspen Pl,Albany,NY,12207,0.3742,67.74.117.65,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.893.0 Safari/534.0"
507f1f77bcf86cd799439169,eddie_vedder,980 Spruce St,Tempe,AZ,85281,0.5753,8.52.136.222,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.894.0 Safari/536.1"
507f1f77bcf86cd799439170,fleetwood_mac,123 Poplar Ave,Orlando,FL,32801,0.6142,5.233.109.96,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/59.0.802.0 Safari/534.1"
507f1f77bcf86cd799439171,george_michael,234 Chestnut Blvd,Columbus,OH,43215,0.3218,179.16.209.155,Opera/8.92.(X11; Linux x86_64; lzh-TW) Presto/2.9.164 Version/12.00
507f1f77bcf86cd799439172,heart_ann_wilson,345 Magnolia Way,Charlotte,NC,28202,0.497,172.227.182.4,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.26.5 (KHTML, like Gecko) Version/5.0.1 Safari/532.26.5"
507f1f77bcf86cd799439173,ian_anderson,456 Sycamore Rd,Denver,CO,80203,0.5622,150.92.237.167,Mozilla/5.0 (Windows 98; Win 9x 4.90; kn-IN; rv:1.9.0.20) Gecko/5287-05-10 14:43:04.910248 Firefox/13.0
507f1f77bcf86cd799439174,james_taylor,567 Hickory St,Portland,OR,97205,0.4751,207.98.14.215,Opera/8.88.(X11; Linux x86_64; mt-MT) Presto/2.9.184 Version/11.00
507f1f77bcf86cd799439175,keith_richards,678 Redwood Dr,San Diego,CA,92101,0.5012,78.208.44.133,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1)
507f1f77bcf86cd799439176,leonard_cohen,789 Maple St,Springfield,IL,62704,0.5426,135.236.199.216,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/23.0.814.0 Safari/533.1"
507f1f77bcf86cd799439177,mick_jagger,890 Oak Ave,Centerville,OH,45459,0.3796,151.13.98.227,Mozilla/5.0 (Windows NT 4.0; ku-TR; rv:1.9.0.20) Gecko/8142-01-12 10:22:52.472626 Firefox/3.8
507f1f77bcf86cd799439178,neil_young,901 Pine Rd,Lakeland,FL,33801,0.3828,8.145.72.129,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2 rv:5.0; unm-US) AppleWebKit/534.36.1 (KHTML, like Gecko) Version/4.0 Safari/534.36.1"
507f1f77bcf86cd799439179,ozzy_osbourne,102 Cedar Dr,Franklin,TN,37064,0.3759,39.62.165.77,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/9.5q3199.0 Mobile/18Z719 Safari/534.1"
507f1f77bcf86cd799439180,peter_gabriel,213 Elm St,Greenville,SC,29601,0.6989,176.153.61.112,Opera/9.84.(X11; Linux i686; tcy-IN) Presto/2.9.160 Version/11.00
507f1f77bcf86cd799439181,queen_freddie,324 Birch Ln,Redmond,WA,98052,0.4995,62.156.210.179,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0)
507f1f77bcf86cd799439182,roger_waters,435 Willow Ct,Plano,TX,75023,0.5172,78.80.86.203,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4995-06-01 16:00:41.057846 Firefox/12.0
507f1f77bcf86cd799439183,steve_winwood,546 Aspen Pl,Albany,NY,12207,0.317,163.244.163.115,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.3.2 (KHTML, like Gecko) Version/5.1 Safari/531.3.2"
507f1f77bcf86cd799439184,tom_petty,657 Spruce St,Tempe,AZ,85281,0.4051,200.231.188.116,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1)
507f1f77bcf86cd799439185,ursula_herrmann,768 Poplar Ave,Orlando,FL,32801,0.5362,47.84.144.52,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)
507f1f77bcf86cd799439186,van_morrison,879 Chestnut Blvd,Columbus,OH,43215,0.7088,150.174.201.131,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/48.0.860.0 Safari/534.0"
507f1f77bcf86cd799439187,warren_zevon,980 Magnolia Way,Charlotte,NC,28202,0.5673,66.31.253.244,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/49.0.863.0 Safari/533.0"
507f1f77bcf86cd799439188,xavier_rudd,123 Sycamore Rd,Denver,CO,80203,0.6955,82.69.198.220,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/13.0.843.0 Safari/534.2"
507f1f77bcf86cd799439189,yellowman,234 Hickory St,Portland,OR,97205,0.3341,188.219.159.224,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_8; rv:1.9.5.20) Gecko/3456-06-17 03:31:50.803535 Firefox/5.0
507f1f77bcf86cd799439190,zappa_frank,345 Redwood Dr,San Diego,CA,92101,0.6504,30.154.62.44,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/40.0.828.0 Safari/531.2"
507f1f77bcf86cd799439191,amy_lee,456 Maple St,Springfield,IL,62704,0.4407,164.223.66.44,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0; rv:1.9.2.20) Gecko/3982-07-01 10:08:07.678040 Firefox/3.6.14
507f1f77bcf86cd799439192,bon_jovi,567 Oak Ave,Centerville,OH,45459,0.6856,71.138.97.61,Opera/9.23.(Windows NT 6.1; gez-ER) Presto/2.9.177 Version/11.00
507f1f77bcf86cd799439193,chris_martin,678 Pine Rd,Lakeland,FL,33801,0.5038,11.242.9.246,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1)
507f1f77bcf86cd799439194,dave_grohl,789 Cedar Dr,Franklin,TN,37064,0.3827,16.177.70.252,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1)
507f1f77bcf86cd799439195,ed_sheeran,890 Elm St,Greenville,SC,29601,0.5946,219.85.195.249,Opera/8.88.(Windows NT 5.0; lzh-TW) Presto/2.9.187 Version/11.00
507f1f77bcf86cd799439196,florence_welch,901 Birch Ln,Redmond,WA,98052,0.3059,64.122.90.79,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3 rv:3.0; dz-BT) AppleWebKit/535.9.2 (KHTML, like Gecko) Version/4.0.5 Safari/535.9.2"
507f1f77bcf86cd799439197,gary_lightbody,102 Willow Ct,Plano,TX,75023,0.2819,112.175.27.98,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3638-11-21 18:57:40.564735 Firefox/3.8
507f1f77bcf86cd799439198,hayley_williams,213 Aspen Pl,Albany,NY,12207,0.5556,118.192.37.201,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1)
507f1f77bcf86cd799439199,imogen_heap,324 Spruce St,Tempe,AZ,85281,0.5029,135.48.156.244,Mozilla/5.0 (Windows NT 6.1; ber-DZ; rv:1.9.2.20) Gecko/6852-03-25 17:08:09.341980 Firefox/3.6.8
507f1f77bcf86cd799439200,jack_white ,435 Poplar Ave,Orlando,FL,32801,0.4953,173.166.168.113,Opera/8.50.(X11; Linux i686; lo-LA) Presto/2.9.169 Version/12.00
